2,0.3190614301481161
3,0.25330694141091004
4,0.25780005174467907
5,0.28188869620509965
6,0.2949881371121786
7,0.3160045609841651
8,0.3059352656079937
9,0.3130689402907977
10,0.3198273014448299
11,0.33146548995355263
